frame_id,time,u,v,X,Y,Z,A,B,C
220,29.68337893486023,633.7649,421.3307,52.349,-501.3157,576.9837,37.5979,84.6727,167.2056
221,29.815449953079224,633.7468,412.7086,55.5569,-501.7362,569.4623,37.7463,84.6301,167.4458
222,29.95137906074524,633.9169,404.6685,59.0996,-502.0282,561.5519,37.9099,84.6023,167.6919
223,30.087435007095337,634.2976,396.4082,62.4928,-502.1596,553.7819,38.0819,84.5941,167.9513
224,30.21952199935913,634.4058,388.6762,65.962,-502.1273,545.7568,38.2661,84.6054,168.201
225,30.355427980422974,635.3195,380.8585,69.5789,-501.9093,537.3815,38.4614,84.6382,168.4653
226,30.48743200302124,635.7132,374.283,73.0323,-501.5311,529.0707,38.6703,84.6912,168.714
227,30.623456954956055,636.9263,367.5515,76.5361,-500.9695,521.1419,38.8826,84.7643,168.9745
228,30.755436897277832,638.0183,362.1399,79.7523,-500.3033,513.4319,39.0961,84.8497,169.21
229,30.891483068466187,639.5528,356.6808,83.0053,-499.4254,505.4584,39.327,84.9583,169.4521
230,31.027674913406372,640.9309,352.0839,86.3254,-498.422,497.9461,39.5582,85.078,169.6871
231,31.159549951553345,642.8936,347.537,89.248,-497.354,490.833,39.794,85.211,169.9032
232,31.295412063598633,644.4501,344.1882,92.1496,-496.1628,483.7894,40.028,85.3556,170.1163
233,31.427469968795776,646.9467,340.8388,94.8466,-494.9463,477.2937,40.2657,85.5026,170.3185
234,31.563457012176514,649.1111,338.6431,97.6577,-493.5237,470.2463,40.5227,85.6671,170.5173
235,31.695544958114624,652.0116,335.59,100.1265,-492.1536,464.2275,40.7756,85.8279,170.7077
236,31.831625938415527,654.5168,333.481,102.443,-490.6381,457.9138,41.0358,86.0113,170.8952
237,31.967413902282715,657.3207,331.8777,104.916,-489.1832,452.1586,41.2856,86.1816,171.075
238,32.099509954452515,660.5824,330.1837,106.9631,-487.6928,446.4623,41.5398,86.3553,171.2516
239,32.2353880405426,663.3514,329.7859,109.1477,-486.1237,441.3319,41.8006,86.5385,171.4219
240,32.36744689941406,666.8896,327.9641,111.1568,-484.5878,436.2219,42.0692,86.7199,171.5887
241,32.50684690475464,670.175,327.998,113.1474,-482.9809,431.2394,42.3506,86.9091,171.7588
242,32.63588094711304,673.0222,328.6546,114.9809,-481.5605,426.9616,42.6166,87.089,171.9175
243,32.771320104599,676.507,328.5415,116.8898,-480.0451,422.8333,42.8946,87.2756,172.0868
244,32.907700061798096,680.604,328.4541,118.7352,-478.606,418.8228,43.1866,87.4715,172.2601
245,33.03960108757019,684.7208,328.8952,120.6034,-477.1936,415.1599,43.4827,87.6666,172.4358
246,33.175475120544434,689.0843,329.3349,122.3554,-475.9139,411.9828,43.7885,87.8529,172.6219
247,33.30737900733948,692.9502,330.9793,124.274,-474.6109,408.9631,44.1209,88.052,172.8281
248,33.443382024765015,697.3898,332.8348,126.261,-473.3716,406.2235,44.4874,88.2575,173.061
249,33.57539200782776,701.4627,334.5575,128.1136,-472.3093,403.9583,44.861,88.4491,173.3207
250,33.71147608757019,705.7119,336.5942,130.1952,-471.2542,401.9999,45.3169,88.653,173.651
251,33.84382605552673,710.3542,339.564,132.189,-470.3443,400.4232,45.8155,88.8494,174.0652
252,33.98039793968201,714.1428,343.5612,134.2128,-469.5644,399.2329,46.4602,89.048,174.6213
253,34.11525297164917,718.9634,345.9582,136.518,-468.8239,398.3762,47.3792,89.2554,175.4658
254,34.247288942337036,723.827,348.812,138.6655,-468.2706,397.9578,48.729,89.4501,176.7818
255,34.38350296020508,727.9596,352.7513,140.9961,-467.8159,397.9494,51.4494,89.6497,9.2134
256,34.51541090011597,731.9905,357.0794,143.3576,-467.4867,398.3191,58.7288,89.8352,-170.9846
257,34.65120506286621,736.4642,361.0864,145.8275,-467.2831,399.1494,2.5205,89.9389,-60.4806
258,34.783819913864136,740.9435,365.8243,148.3628,-467.1981,400.3867,-147.6154,89.7791,-18.8714
259,34.921359062194824,744.7692,370.5396,150.9217,-467.2348,401.9884,-141.7902,89.6059,-13.8968
260,35.05538606643677,747.8425,375.906,153.4746,-467.3742,403.9736,-139.5379,89.4408,-11.9637
261,35.187767028808594,751.9566,380.4954,156.0544,-467.5998,406.2242,-138.3955,89.2839,-10.9061
262,35.32346510887146,755.9449,385.0989,158.854,-467.9385,409.0801,-137.5759,89.1246,-10.1482
263,35.455302000045776,759.3016,390.8262,161.5628,-468.3519,412.2687,-137.0207,88.9807,-9.6534
264,35.591734886169434,762.5855,396.2778,164.0258,-468.773,415.3491,-136.6414,88.8599,-9.2959
